31086523;01/01/17;31/12/17;5.178.900;6.034.958;20.223.805;11.394.538;2.412.134;6.132.333;284.800
38434209;22/02/17;31/12/17;558;-10.516;0;0;0;0;0
31086442;01/01/17;31/12/17;-6.713;6.038.993;12.305.287;11.353.109;5.268;946.910;
32674151;01/01/17;31/12/17;;0;0;0;;;
31780888;01/01/17;31/12/17;1.487.274;-190.505;16.588.252;2.198.207;11.803.635;2.586.410;0
36477075;01/01/17;31/12/17;0;-5.543.501;0;0;0;;
11757804;01/01/17;31/12/17;;0;0;0;;;
31780837;01/01/17;31/12/17;-266.503;2.310.463;16.224.761;16.142.385;82.376;;
33575858;01/01/17;31/12/17;8.187.979;5.078.934;18.773.234;6.500.859;12.265.582;;6.793
18686643;01/01/17;31/12/17;0;0;0;0;0;;
34488827;01/01/17;31/12/17;128.136;32.910;1.744.317;245.597;286.973;1.203.562;8.184
38650343;01/01/17;31/12/17;-4.750;2.535.758;3.276.476;3.246.721;29.755;;
26803500;01/01/16;31/12/16;0;0;0;0;0;0;0
36451750;01/01/17;31/12/17;-4.869;8.803;95.224;-9.338;104.562;;
28502982;01/01/16;31/12/16;;0;0;0;0;;
31894344;01/01/17;31/12/17;0;0;0;0;0;0;0
29784140;01/01/16;31/12/16;;0;0;0;0;;
35819770;01/01/17;31/12/17;0;0;0;0;;;
29140111;01/01/16;31/12/16;-77.195;246.684;31.032.159;31.007.159;25.000;;
29398038;01/01/17;31/12/17;26.363.858;154.024;13.465.806;296.408;9.117.351;3.608.302;443.745
29839824;01/01/17;31/12/17;0;0;0;0;0;;
33375034;01/01/16;31/12/16;80.866;-93.076;47.987;-205.629;253.616;;
35667016;01/01/16;31/12/16;1.237.439;-3.120;1.034.632;-280.289;512.586;802.335;
27616852;01/01/17;31/12/17;7.124.804;1.189.135;10.310.342;6.359.770;1.666.366;1.778.636;505.570
30827996;01/01/17;31/12/17;-775;1.192.898;12.295.640;12.287.637;8.003;;
20083905;01/01/17;31/12/17;1.871.362;760.587;4.656.117;4.207.961;393.156;;55.000
32077757;01/01/16;31/12/16;-3.063;-3.063;250.000;231.721;18.279;;
34883815;01/01/17;31/12/17;-5.450;33.498;72.538;60.755;11.783;;
32077846;01/01/16;31/12/16;-3.063;-3.063;250.000;231.721;18.279;;
21034886;01/01/16;31/12/16;-2.500;4.758;182.024;177.882;4.142;;
31850088;01/01/17;31/12/17;-11.165;730.995;4.139.543;4.134.043;5.500;;
30516907;01/01/16;31/12/16;;-4.347;1.530.494;1.526.494;4.000;;
29971943;01/01/16;31/12/16;-5.376;23.868;1.528.623;1.417.476;111.147;;
35672109;01/01/16;31/12/16;0;0;0;0;0;0;0
14222871;01/01/16;31/12/16;32;76;6.503;6.478;25;;
28347642;01/01/16;31/12/16;-9.695;32.933;289.872;268.638;21.234;;
11757804;01/01/16;31/12/16;;0;0;0;;;
25551443;01/01/16;31/12/16;0;0;0;0;0;;
31587697;01/01/17;31/12/17;1.838.972;76.725;1.682.542;840.557;372.329;348.815;120.841
33372108;01/01/16;31/12/16;;9;112;109;3;;
35145141;01/01/16;31/12/16;0;;0;0;;;
10363284;01/01/16;31/12/16;;2.235;204.188;203.767;421;;
